time,spoofed,confidence
113625.0,0,0.1043314
113626.0,0,0.08801789
113627.0,0,0.10431855
113628.0,0,0.1046981
113629.0,0,0.08450675
113630.0,0,0.09756407
113631.0,0,0.093670025
113632.0,0,0.08618329
113633.0,0,0.11117838
113634.0,0,0.090113044
113635.0,0,0.10606841
113636.0,0,0.09430509
113637.0,0,0.11145334
113638.0,0,0.09105269
113639.0,0,0.10022679
113640.0,0,0.08857853
113641.0,0,0.10195687
113642.0,0,0.11154912
113643.0,0,0.103907205
113644.0,0,0.09579537
113645.0,0,0.102657765
113646.0,0,0.10428265
113647.0,0,0.09054302
113648.0,0,0.11260559
113649.0,0,0.09565076
113650.0,0,0.094058864
113651.0,0,0.09121129
113652.0,0,0.09615219
113653.0,0,0.08917365
113654.0,0,0.09192442
113655.0,0,0.087347575
113656.0,0,0.10502426
113657.0,0,0.08545721
113658.0,0,0.102843374
113659.0,0,0.08887267
113660.0,0,0.10059535
113661.0,0,0.0996406
113662.0,0,0.08869426
113663.0,0,0.086098425
113664.0,0,0.12260307
113665.0,0,0.10650735
113666.0,0,0.10776717
113667.0,0,0.08319364
113668.0,0,0.091523595
113669.0,0,0.0883627
113670.0,0,0.10490922
113671.0,0,0.08682376
113672.0,0,0.09235953
113673.0,0,0.09277164
113674.0,0,0.09137854
113675.0,0,0.09784343
113676.0,0,0.0970705
113677.0,0,0.1013047
113678.0,0,0.08654763
113679.0,0,0.09440242
113680.0,0,0.11565614
113681.0,0,0.08469581
113682.0,0,0.11094693
113683.0,0,0.08296124
113684.0,0,0.08780738
113685.0,0,0.0892163
113686.0,0,0.09181264
113687.0,0,0.094830364
113688.0,0,0.111856125
113689.0,0,0.10776307
113690.0,0,0.08680441
113691.0,0,0.11071246
113692.0,0,0.11017761
113693.0,0,0.1076919
113694.0,0,0.09694944
113695.0,0,0.09053729
113696.0,0,0.090640515
113697.0,0,0.10432362
113698.0,0,0.09230847
113699.0,0,0.09205069
113700.0,0,0.09241366
113701.0,0,0.087610066
113702.0,0,0.10296579
113703.0,0,0.09637459
113704.0,0,0.097042
113705.0,0,0.09904973
113706.0,0,0.09758061
113707.0,0,0.103535995
113708.0,0,0.10790749
113709.0,0,0.10239958
113710.0,0,0.08975324
113711.0,0,0.09311743
113712.0,0,0.08577615
113713.0,0,0.10112411
113714.0,0,0.09305101
113715.0,0,0.098599836
113716.0,0,0.100614525
113717.0,0,0.10036481
113718.0,0,0.083604254
113719.0,0,0.10022152
113720.0,0,0.09416687
113721.0,0,0.103099205
113722.0,0,0.09996675
113723.0,0,0.10658658
113724.0,0,0.08942853
113725.0,0,0.100874454
113726.0,0,0.09894646
113727.0,0,0.0871789
113728.0,0,0.100942194
113729.0,0,0.083216116
113730.0,0,0.10747507
113731.0,0,0.09458982
113732.0,0,0.084853746
113733.0,0,0.10771077
113734.0,0,0.11080122
113735.0,0,0.10175616
113736.0,0,0.09689632
113737.0,0,0.084519744
113738.0,0,0.10142901
113739.0,0,0.08790339
113740.0,0,0.09377219
113741.0,0,0.10144277
113742.0,0,0.08020516
113743.0,0,0.10456998
113744.0,0,0.10632281
113745.0,0,0.113113165
113746.0,0,0.10266485
113747.0,0,0.11773609
113748.0,0,0.091276124
113749.0,0,0.08938745
113750.0,0,0.09769554
113751.0,0,0.081201635
113752.0,0,0.07720508
113753.0,0,0.08601121
113754.0,0,0.08357595
113755.0,0,0.11161012
113756.0,0,0.082815394
113757.0,0,0.095212385
113758.0,0,0.09459444
113759.0,0,0.10381032
113760.0,0,0.07370002
113761.0,0,0.10361345
113762.0,0,0.095005795
113763.0,0,0.10214798
113764.0,0,0.08901378
113765.0,0,0.10543659
113766.0,0,0.08867717
113767.0,0,0.098234154
113768.0,0,0.112823285
113769.0,0,0.09677546
113770.0,0,0.090405405
113771.0,0,0.0931255
113772.0,0,0.0908637
113773.0,0,0.09315802
113774.0,0,0.09868964
113775.0,0,0.08860186
113776.0,0,0.10108619
113777.0,0,0.1028062
113778.0,0,0.09584127
113779.0,0,0.0924449
113780.0,0,0.101364054
113781.0,0,0.09132696
113782.0,0,0.10034603
113783.0,0,0.101264074
113784.0,0,0.09941393
113785.0,0,0.08782511
113786.0,0,0.10506819
113787.0,0,0.09454612
113788.0,0,0.093609884
113789.0,0,0.08041802
113790.0,0,0.09030357
113791.0,0,0.10996212
113792.0,0,0.09966374
113793.0,0,0.101404935
113794.0,0,0.11124069
113795.0,0,0.09091377
113796.0,0,0.097768046
113797.0,0,0.094145425
113798.0,0,0.096329875
113799.0,0,0.09538018
113800.0,0,0.10466395
113801.0,0,0.0903262
113802.0,0,0.11033928
113803.0,0,0.10853129
113804.0,0,0.0951749
113805.0,0,0.08499632
113806.0,0,0.102265015
113807.0,0,0.0830689
113808.0,0,0.09900144
113809.0,0,0.09305847
113810.0,0,0.10799872
113811.0,0,0.11517288
113812.0,0,0.0903463
113813.0,0,0.10063711
113814.0,0,0.10371524
113815.0,0,0.09808796
113816.0,0,0.09113769
113817.0,0,0.092754886
113818.0,0,0.087660655
113819.0,0,0.09359844
113820.0,0,0.12176453
113821.0,0,0.10803428
113822.0,0,0.10525194
113823.0,0,0.09926487
113824.0,0,0.094677866
113825.0,0,0.08759063
113826.0,0,0.111714035
113827.0,0,0.08566997
113828.0,0,0.09246164
113829.0,0,0.09445482
113830.0,0,0.100559756
113831.0,0,0.101885706
113832.0,0,0.08619832
113833.0,0,0.089236446
113834.0,0,0.102095574
113835.0,0,0.111505345
113836.0,0,0.1033167
113837.0,0,0.09621377
113838.0,0,0.10498563
113839.0,0,0.087809764
113840.0,0,0.09279793
113841.0,0,0.09825511
113842.0,0,0.09330556
113843.0,0,0.10301758
113844.0,0,0.0924404
113845.0,0,0.10653338
113846.0,0,0.10506502
113847.0,0,0.111230776
113848.0,0,0.09854697
113849.0,0,0.097862676
113850.0,0,0.08594753
113851.0,0,0.0961564
113852.0,0,0.08462996
113853.0,0,0.09825189
113854.0,0,0.09343873
113855.0,0,0.09893613
113856.0,0,0.09838281
113857.0,0,0.09902054
113858.0,0,0.09385097
113859.0,0,0.09144161
113860.0,0,0.09846945
113861.0,0,0.11784115
113862.0,0,0.09541062
113863.0,0,0.08953107
113864.0,0,0.08257427
113865.0,0,0.11357619
113866.0,0,0.09550898
113867.0,0,0.10381804
113868.0,0,0.09778895
113869.0,0,0.086531
113870.0,0,0.09635772
113871.0,0,0.100909255
113872.0,0,0.09812829
113873.0,0,0.09550329
113874.0,0,0.10141498
113875.0,0,0.10321745
113876.0,0,0.11378032
113877.0,0,0.10301207
113878.0,0,0.08196911
113879.0,0,0.0882637
113880.0,0,0.10061178
113881.0,0,0.096495144
113882.0,0,0.09488745
113883.0,0,0.09230645
113884.0,0,0.09328036
113885.0,0,0.08684469
113886.0,0,0.09204935
113887.0,0,0.10024527
113888.0,0,0.0966492
113889.0,0,0.09120129
113890.0,0,0.10596286
113891.0,0,0.105880834
113892.0,0,0.092558175
113893.0,0,0.106251106
113894.0,0,0.12165544
113895.0,0,0.08941723
113896.0,0,0.1024078
113897.0,0,0.10048323
113898.0,0,0.09536482
113899.0,0,0.0879804
113900.0,0,0.10129408
113901.0,0,0.094974674
113902.0,0,0.101249255
113903.0,0,0.08462393
113904.0,0,0.09668041
113905.0,0,0.10396296
113906.0,0,0.09108165
113907.0,0,0.10429941
113908.0,0,0.07695601
113909.0,0,0.11288788
113910.0,0,0.081804045
113911.0,0,0.09920038
113912.0,0,0.101497546
113913.0,0,0.08805844
113914.0,0,0.08905137
113915.0,0,0.10044975
113916.0,0,0.09147396
113917.0,0,0.09500787
113918.0,0,0.09174007
113919.0,0,0.09361875
113920.0,0,0.10009207
113921.0,0,0.07447375
113922.0,0,0.09302655
113923.0,0,0.08937181
113924.0,0,0.12085362
113925.0,0,0.08621923
113926.0,0,0.09229391
113927.0,0,0.09329262
113928.0,0,0.1033249
113929.0,0,0.09827025
113930.0,0,0.11063136
113931.0,0,0.11103292
113932.0,0,0.09724289
113933.0,0,0.11244496
113934.0,0,0.09367898
113935.0,0,0.11454811
113936.0,0,0.08994707
113937.0,0,0.09382855
113938.0,0,0.08305684
113939.0,0,0.09108983
113940.0,0,0.09312994
113941.0,0,0.10120224
113942.0,0,0.091073595
113943.0,0,0.10164898
113944.0,0,0.094496116
113945.0,0,0.09801498
113946.0,0,0.10067677
113947.0,0,0.08677412
113948.0,0,0.0964042
113949.0,0,0.11111724
113950.0,0,0.1159286
113951.0,0,0.088357076
113952.0,0,0.09641106
113953.0,0,0.10425676
113954.0,0,0.09258425
113955.0,0,0.106782116
113956.0,0,0.097589076
113957.0,0,0.09300168
113958.0,0,0.118679404
113959.0,0,0.122467294
113960.0,0,0.094292946
113961.0,0,0.11006605
113962.0,0,0.0920647
113963.0,0,0.08853092
113964.0,0,0.0858862
113965.0,0,0.10410067
113966.0,0,0.0998029
113967.0,0,0.08302767
113968.0,0,0.09858721
113969.0,0,0.094399795
113970.0,0,0.100226685
113971.0,0,0.09385576
113972.0,0,0.105268486
113973.0,0,0.09829289
113974.0,0,0.102685906
113975.0,0,0.12650767
113976.0,0,0.103924125
113977.0,0,0.09417551
113978.0,0,0.1185533
113979.0,0,0.09530526
113980.0,0,0.10343803
113981.0,0,0.1050271
113982.0,0,0.10120285
113983.0,0,0.09668476
113984.0,0,0.10137536
113985.0,0,0.09602303
113986.0,0,0.088261314
113987.0,0,0.0960769
113988.0,0,0.10240725
113989.0,0,0.09493251
113990.0,0,0.09647196
113991.0,0,0.10906128
113992.0,0,0.10985564
113993.0,0,0.08479182
113994.0,0,0.10431482
113995.0,0,0.109584205
113996.0,0,0.10446605
113997.0,0,0.09200286
113998.0,0,0.0930081
113999.0,0,0.09454155
114000.0,0,0.11404326
114001.0,0,0.09125833
114002.0,0,0.104328364
114003.0,0,0.108585484
114004.0,0,0.08728103
114005.0,0,0.11691167
114006.0,0,0.10819586
114007.0,0,0.08899359
114008.0,0,0.093278304
114009.0,0,0.10655261
114010.0,0,0.102972865
114011.0,0,0.083610676
114012.0,0,0.08714057
114013.0,0,0.10501469
114014.0,0,0.077121414
114015.0,0,0.12078358
114016.0,0,0.089041
114017.0,0,0.09445613
114018.0,0,0.09295298
114019.0,0,0.09232379
114020.0,0,0.12634683
114021.0,0,0.089537464
114022.0,0,0.105945215
114023.0,0,0.08572886
114024.0,0,0.09034584
114025.0,0,0.121021494
114026.0,0,0.08521458
114027.0,0,0.09534422
114028.0,0,0.11493323
114029.0,0,0.09870022
114030.0,0,0.09235404
114031.0,0,0.10868263
114032.0,0,0.08703176
114033.0,0,0.117536046
114034.0,0,0.08752116
114035.0,0,0.09187523
114036.0,0,0.08638261
114037.0,0,0.0983646
114038.0,0,0.112335935
114039.0,0,0.09577267
114040.0,0,0.0873534
114041.0,0,0.105553836
114042.0,0,0.112286136
114043.0,0,0.102487706
114044.0,0,0.088464454
114045.0,0,0.10544199
114046.0,0,0.10955231
114047.0,0,0.08069469
114048.0,0,0.095077075
114049.0,0,0.11473907
114050.0,0,0.10100893
114051.0,0,0.11327539
114052.0,0,0.09978387
114053.0,0,0.10174122
114054.0,0,0.10041304
114055.0,0,0.09099295
114056.0,0,0.091380954
114057.0,0,0.08749909
114058.0,0,0.09010986
114059.0,0,0.10114404
114060.0,0,0.088017724
114061.0,0,0.09230973
114062.0,0,0.091176964
114063.0,0,0.10082613
114064.0,0,0.09990589
114065.0,0,0.10175952
114066.0,0,0.09984489
114067.0,0,0.08615724
114068.0,0,0.09942085
114069.0,0,0.09792931
114070.0,0,0.09849491
114071.0,0,0.10231838
114072.0,0,0.11641707
114073.0,0,0.083862245
114074.0,0,0.0923852
114075.0,0,0.09317021
114076.0,0,0.093313895
114077.0,0,0.08643389
114078.0,0,0.105367854
114079.0,0,0.09182949
114080.0,0,0.091140084
114081.0,0,0.10395787
114082.0,0,0.09898479
114083.0,0,0.08620591
114084.0,0,0.09606262
114085.0,0,0.092966616
114086.0,0,0.08105453
114087.0,0,0.10295474
114088.0,0,0.10274891
114089.0,0,0.111248985
114090.0,0,0.09234053
114091.0,0,0.10281205
114092.0,0,0.07720821
114093.0,0,0.10106393
114094.0,0,0.0752981
114095.0,0,0.09576293
114096.0,0,0.08603606
114097.0,0,0.0902603
114098.0,0,0.09610722
114099.0,0,0.09441152
114100.0,0,0.09030616
114101.0,0,0.080507636
114102.0,0,0.104781665
114103.0,0,0.12600622
114104.0,0,0.112963356
114105.0,0,0.091938645
114106.0,0,0.09454401
114107.0,0,0.086816445
114108.0,0,0.084683925
114109.0,0,0.106289595
114110.0,0,0.09605803
114111.0,0,0.11030372
114112.0,0,0.103761084
114113.0,0,0.093774505
114114.0,0,0.09747044
114115.0,0,0.11493242
114116.0,0,0.09747015
114117.0,0,0.08369846
114118.0,0,0.09299581
114119.0,0,0.09803165
114120.0,0,0.10176856
114121.0,0,0.10221351
114122.0,0,0.086903356
114123.0,0,0.09265785
114124.0,0,0.12050196
114125.0,0,0.10322898
114126.0,0,0.09380524
114127.0,0,0.09434209
114128.0,0,0.10814669
114129.0,0,0.10044742
114130.0,0,0.10472989
114131.0,0,0.11968382
114132.0,0,0.09782678
114133.0,0,0.09105388
114134.0,0,0.09783822
114135.0,0,0.08936686
114136.0,0,0.084694676
114137.0,0,0.08691653
114138.0,0,0.0937958
114139.0,0,0.08742563
114140.0,0,0.083833024
114141.0,0,0.08041641
114142.0,0,0.11003246
114143.0,0,0.082489416
114144.0,0,0.1167816
114145.0,0,0.102983154
114146.0,0,0.08700506
114147.0,0,0.10112189
114148.0,0,0.110582136
114149.0,0,0.093016244
114150.0,0,0.11252421
114151.0,0,0.09276291
114152.0,0,0.10143605
114153.0,0,0.10523231
114154.0,0,0.08611494
114155.0,0,0.09085155
114156.0,0,0.09625517
114157.0,0,0.102218695
114158.0,0,0.10579369
114159.0,0,0.087592304
114160.0,0,0.101475775
114161.0,0,0.10473603
114162.0,0,0.08677347
114163.0,0,0.10430383
114164.0,0,0.114177346
114165.0,0,0.104005225
114166.0,0,0.10037898
114167.0,0,0.09293931
114168.0,0,0.08988194
114169.0,0,0.095886916
114170.0,0,0.10370327
114171.0,0,0.097993836
114172.0,0,0.09480755
114173.0,0,0.08920415
114174.0,0,0.106563136
114175.0,0,0.101982675
114176.0,0,0.09557152
114177.0,0,0.10313028
114178.0,0,0.09639829
114179.0,0,0.1093807
114180.0,0,0.11524145
114181.0,0,0.09692519
114182.0,0,0.1028541
114183.0,0,0.093078285
114184.0,0,0.09216976
114185.0,0,0.089329734
114186.0,0,0.10992999
114187.0,0,0.1022982
114188.0,0,0.10454821
114189.0,0,0.09702462
114190.0,0,0.10163234
114191.0,0,0.10611344
114192.0,0,0.09193611
114193.0,0,0.090166084
114194.0,0,0.09979839
114195.0,0,0.101377696
114196.0,0,0.114926025
114197.0,0,0.09381617
114198.0,0,0.114331484
114199.0,0,0.09472263
114200.0,0,0.09338111
114201.0,0,0.09629314
114202.0,0,0.11243445
114203.0,0,0.087277316
114204.0,0,0.091927364
114205.0,0,0.0924678
114206.0,0,0.089284666
114207.0,0,0.100906864
114208.0,0,0.09622665
114209.0,0,0.10788086
114210.0,0,0.09426982
114211.0,0,0.09972165
114212.0,0,0.10356027
114213.0,0,0.10024858
114214.0,0,0.11205474
114215.0,0,0.10344229
114216.0,0,0.104362
114217.0,0,0.089862026
114218.0,0,0.0922703
114219.0,0,0.097944215
114220.0,0,0.100101896
114221.0,0,0.084137656
114222.0,0,0.08412993
114223.0,0,0.07947096
114224.0,0,0.093046345
114225.0,0,0.09938507
114226.0,0,0.10951102
114227.0,0,0.1037177
114228.0,0,0.10123304
114229.0,0,0.09288445
114230.0,0,0.083531804
114231.0,0,0.105831645
114232.0,0,0.0957089
114233.0,0,0.11587525
114234.0,0,0.08132683
114235.0,0,0.09448513
114236.0,0,0.08126905
114237.0,0,0.08354848
114238.0,0,0.0959744
114239.0,0,0.09500541
114240.0,0,0.11134458
114241.0,0,0.083742544
114242.0,0,0.10110545
114243.0,0,0.08311398
114244.0,0,0.098854244
114245.0,0,0.09707195
114246.0,0,0.10098953
114247.0,0,0.106198214
114248.0,0,0.11227601
114249.0,0,0.09028898
114250.0,0,0.095201
114251.0,0,0.0914522
114252.0,0,0.09420754
114253.0,0,0.09925195
114254.0,0,0.07643153
114255.0,0,0.10090996
114256.0,0,0.10202707
114257.0,0,0.085434735
114258.0,0,0.093084596
114259.0,0,0.10845352
114260.0,0,0.0978686
114261.0,0,0.08782626
114262.0,0,0.09543323
114263.0,0,0.0904164
114264.0,0,0.09236611
114265.0,0,0.10086451
114266.0,0,0.09080961
114267.0,0,0.103922874
114268.0,0,0.10068935
114269.0,0,0.09268441
114270.0,0,0.08252511
114271.0,0,0.09862293
114272.0,0,0.100549735
114273.0,0,0.09186475
114274.0,0,0.100730956
114275.0,0,0.08759435
114276.0,0,0.09073867
114277.0,0,0.10465515
114278.0,0,0.08553826
114279.0,0,0.104895785
114280.0,0,0.1018289
114281.0,0,0.09149486
114282.0,0,0.08993809
114283.0,0,0.09971262
114284.0,0,0.098284386
114285.0,0,0.103349626
114286.0,0,0.08435984
114287.0,0,0.08040211
114288.0,0,0.09922718
114289.0,0,0.096017756
114290.0,0,0.074717015
114291.0,0,0.09867462
114292.0,0,0.10314641
114293.0,0,0.08571772
114294.0,0,0.10628633
114295.0,0,0.10284421
114296.0,0,0.107844636
114297.0,0,0.10188586
114298.0,0,0.109155215
114299.0,0,0.118564054
114300.0,0,0.102567784
114301.0,0,0.100366935
114302.0,0,0.110092
114303.0,0,0.110190965
114304.0,0,0.09369906
114305.0,0,0.10180856
114306.0,0,0.08575876
114307.0,0,0.10127923
114308.0,0,0.08826605
114309.0,0,0.08999544
114310.0,0,0.103898585
114311.0,0,0.092054844
114312.0,0,0.11099437
114313.0,0,0.099219725
114314.0,0,0.108118266
114315.0,0,0.0935563
114316.0,0,0.09048586
114317.0,0,0.087861545
114318.0,0,0.08843562
114319.0,0,0.100590006
114320.0,0,0.110156916
114321.0,0,0.104946345
114322.0,0,0.113998935
114323.0,0,0.107246175
114324.0,0,0.0927027
114325.0,0,0.096454404
114326.0,0,0.09852324
114327.0,0,0.09098538
114328.0,0,0.12094623
114329.0,0,0.09489869
114330.0,0,0.08770821
114331.0,0,0.09466706
114332.0,0,0.11699762
114333.0,0,0.09419837
114334.0,0,0.11453028
114335.0,0,0.09002269
114336.0,0,0.0837824
114337.0,0,0.10684534
114338.0,0,0.10564413
114339.0,0,0.11578437
114340.0,0,0.105204985
114341.0,0,0.098202765
114342.0,0,0.09174839
114343.0,0,0.0922259
114344.0,0,0.0932356
114345.0,0,0.09000923
114346.0,0,0.09768561
114347.0,0,0.08624264
114348.0,0,0.08295068
114349.0,0,0.09507621
114350.0,0,0.1075728
114351.0,0,0.104571
114352.0,0,0.098714285
114353.0,0,0.09356885
114354.0,0,0.09841966
114355.0,0,0.108739674
114356.0,0,0.13116792
114357.0,0,0.094278045
114358.0,0,0.09137828
114359.0,0,0.09388809
114360.0,0,0.1038408
114361.0,0,0.09652367
114362.0,0,0.08880972
114363.0,0,0.09580247
114364.0,0,0.090338044
114365.0,0,0.0924282
114366.0,0,0.095448576
114367.0,0,0.09525314
114368.0,0,0.097284585
114369.0,0,0.09485372
114370.0,0,0.08797527
114371.0,0,0.10455779
114372.0,0,0.09828169
114373.0,0,0.084497735
114374.0,0,0.09645282
114375.0,0,0.11109842
114376.0,0,0.09546535
114377.0,0,0.091226265
114378.0,0,0.09454883
114379.0,0,0.11059741
114380.0,0,0.10409106
114381.0,0,0.10773121
114382.0,0,0.082183205
114383.0,0,0.088775575
114384.0,0,0.10024253
114385.0,0,0.08178501
114386.0,0,0.092976265
114387.0,0,0.104102805
114388.0,0,0.09324948
114389.0,0,0.101583526
114390.0,0,0.10220617
114391.0,0,0.11185053
114392.0,0,0.085155204
114393.0,0,0.100632444
114394.0,0,0.092730656
114395.0,0,0.08541652
114396.0,0,0.0874817
114397.0,0,0.110205136
114398.0,0,0.09892414
114399.0,0,0.10483153
114400.0,0,0.100888155
114401.0,0,0.08863548
114402.0,0,0.09570445
114403.0,0,0.094567485
114404.0,0,0.08286189
114405.0,0,0.12343321
114406.0,0,0.121981196
114407.0,0,0.10436392
114408.0,0,0.0936158
114409.0,0,0.10754336
114410.0,0,0.07936558
114411.0,0,0.0955386
114412.0,0,0.092281096
114413.0,0,0.097944245
114414.0,0,0.09063871
114415.0,0,0.084881656
114416.0,0,0.11330756
114417.0,0,0.07993417
114418.0,0,0.08553987
114419.0,0,0.08559184
114420.0,0,0.08681841
114421.0,0,0.11288818
114422.0,0,0.0927932
114423.0,0,0.11623376
114424.0,0,0.104592696
114425.0,0,0.11558696
114426.0,0,0.10382524
114427.0,0,0.09106614
114428.0,0,0.109692715
114429.0,0,0.10093776
114430.0,0,0.10295397
114431.0,0,0.09584215
114432.0,0,0.085026786
114433.0,0,0.10464306
114434.0,0,0.09539653
114435.0,0,0.1169552
114436.0,0,0.100854985
114437.0,0,0.09796238
114438.0,0,0.1027563
114439.0,0,0.097707056
114440.0,0,0.10438188
114441.0,0,0.11412969
114442.0,0,0.10334727
114443.0,0,0.088896945
114444.0,0,0.07974366
114445.0,0,0.09944849
114446.0,0,0.092322744
114447.0,0,0.08577028
114448.0,0,0.09590204
114449.0,0,0.10997596
114450.0,0,0.10510146
114451.0,0,0.10301024
114452.0,0,0.101076506
114453.0,0,0.07764894
114454.0,0,0.100722246
114455.0,0,0.09824613
114456.0,0,0.09368825
114457.0,0,0.08359013
114458.0,0,0.0911752
114459.0,0,0.103880055
114460.0,0,0.092004135
114461.0,0,0.08443532
114462.0,0,0.09921546
114463.0,0,0.08883072
114464.0,0,0.09868979
114465.0,0,0.09104776
114466.0,0,0.09090971
114467.0,0,0.10502026
114468.0,0,0.095697135
114469.0,0,0.10693921
114470.0,0,0.08740961
114471.0,0,0.088398166
114472.0,0,0.09361412
114473.0,0,0.094790526
114474.0,0,0.097345024
114475.0,0,0.09160158
114476.0,0,0.08293329
114477.0,0,0.10640412
114478.0,0,0.10281219
114479.0,0,0.115980156
114480.0,0,0.06950093
114481.0,0,0.10247159
114482.0,0,0.08199564
114483.0,0,0.10201286
114484.0,0,0.09545296
114485.0,0,0.08912975
114486.0,0,0.09821156
114487.0,0,0.09794472
114488.0,0,0.092794344
114489.0,0,0.09363525
114490.0,0,0.1062748
114491.0,0,0.1058181
114492.0,0,0.09476255
114493.0,0,0.091126025
114494.0,0,0.09978727
114495.0,0,0.09082829
114496.0,0,0.08944534
114497.0,0,0.09625911
114498.0,0,0.0925353
114499.0,0,0.10650955
114500.0,0,0.100182034
114501.0,0,0.07823929
114502.0,0,0.091784775
114503.0,0,0.10255499
114504.0,0,0.086824976
114505.0,0,0.087052666
114506.0,0,0.10351811
114507.0,0,0.100282505
114508.0,0,0.09307209
114509.0,0,0.089938164
114510.0,0,0.10503197
114511.0,0,0.10695775
114512.0,0,0.09648226
114513.0,0,0.094284154
114514.0,0,0.09875854
114515.0,0,0.08463018
114516.0,0,0.084570356
114517.0,0,0.093159474
114518.0,0,0.099860884
114519.0,0,0.10449869
114520.0,0,0.09580196
114521.0,0,0.09863813
114522.0,0,0.10598022
114523.0,0,0.08326603
114524.0,0,0.08830576
114525.0,0,0.11117491
114526.0,0,0.09069488
114527.0,0,0.08597033
114528.0,0,0.09177673
114529.0,0,0.086581685
114530.0,0,0.09657113
114531.0,0,0.08938842
114532.0,0,0.09002818
114533.0,0,0.10523531
114534.0,0,0.094736084
114535.0,0,0.095253184
114536.0,0,0.092671975
114537.0,0,0.09769775
114538.0,0,0.10042101
114539.0,0,0.093703024
114540.0,0,0.09535913
114541.0,0,0.084543705
114542.0,0,0.10428161
114543.0,0,0.08610962
114544.0,0,0.08266325
114545.0,0,0.08973429
114546.0,0,0.09695008
114547.0,0,0.089582235
114548.0,0,0.09178116
114549.0,0,0.09928793
114550.0,0,0.09923313
114551.0,0,0.09140943
114552.0,0,0.10424249
114553.0,0,0.09999815
114554.0,0,0.097762786
114555.0,0,0.0870144
114556.0,0,0.09940021
114557.0,0,0.091011725
114558.0,0,0.09508651
114559.0,0,0.096496776
114560.0,0,0.092056535
114561.0,0,0.09007437
114562.0,0,0.110983595
114563.0,0,0.09192927
114564.0,0,0.10026811
114565.0,0,0.113075815
114566.0,0,0.11140716
114567.0,0,0.08580065
114568.0,0,0.11162486
114569.0,0,0.09888557
114570.0,0,0.09205585
114571.0,0,0.09466858
114572.0,0,0.09986093
114573.0,0,0.09348741
114574.0,0,0.10810102
114575.0,0,0.10566013
114576.0,0,0.10490682
114577.0,0,0.08389236
114578.0,0,0.10003777
114579.0,0,0.088055626
114580.0,0,0.0930197
114581.0,0,0.07909772
114582.0,0,0.124322206
114583.0,0,0.0899747
114584.0,0,0.09757847
114585.0,0,0.10475638
114586.0,0,0.09151601
114587.0,0,0.10576493
114588.0,0,0.09483395
114589.0,0,0.10038866
114590.0,0,0.098771
114591.0,0,0.095867574
114592.0,0,0.10454502
114593.0,0,0.094329946
114594.0,0,0.07783056
114595.0,0,0.111497164
114596.0,0,0.097312495
114597.0,0,0.100417376
114598.0,0,0.089252025
114599.0,0,0.114875756
114600.0,0,0.09397166
114601.0,0,0.098316304
114602.0,0,0.09049382
114603.0,0,0.09548824
114604.0,0,0.08656516
114605.0,0,0.10229282
114606.0,0,0.09946572
114607.0,0,0.087525725
114608.0,0,0.100422606
114609.0,0,0.10649624
114610.0,0,0.10319477
114611.0,0,0.11570884
114612.0,0,0.099385664
114613.0,0,0.07605347
114614.0,0,0.09955212
114615.0,0,0.1109446
114616.0,0,0.12654476
114617.0,0,0.09287783
114618.0,0,0.108484305
114619.0,0,0.10443406
114620.0,0,0.088963486
114621.0,0,0.09103508
114622.0,0,0.10629249
114623.0,0,0.084575005
114624.0,0,0.099974655
114625.0,0,0.09640385
114626.0,0,0.1022494
114627.0,0,0.09211192
114628.0,0,0.0960266
114629.0,0,0.09653636
114630.0,0,0.089686126
114631.0,0,0.10280763
114632.0,0,0.095516175
114633.0,0,0.09377797
114634.0,0,0.10651372
114635.0,0,0.09470366
114636.0,0,0.11680867
114637.0,0,0.08928409
114638.0,0,0.12530454
114639.0,0,0.09188367
114640.0,0,0.093917884
114641.0,0,0.09124971
114642.0,0,0.10017023
114643.0,0,0.10234628
114644.0,0,0.08695415
114645.0,0,0.09102774
114646.0,0,0.099268794
114647.0,0,0.104717046
114648.0,0,0.10326986
114649.0,0,0.09813691
114650.0,0,0.11042444
114651.0,0,0.10124791
114652.0,0,0.103740685
114653.0,0,0.097805694
114654.0,0,0.09353753
114655.0,0,0.09585219
114656.0,0,0.09768156
114657.0,0,0.07985553
114658.0,0,0.084034376
114659.0,0,0.09949576
114660.0,0,0.11444815
114661.0,0,0.10083244
114662.0,0,0.076726116
114663.0,0,0.098042496
114664.0,0,0.090292625
114665.0,0,0.09083015
114666.0,0,0.09639943
114667.0,0,0.07477572
114668.0,0,0.08730556
114669.0,0,0.094652034
114670.0,0,0.08755668
114671.0,0,0.09211481
114672.0,0,0.089789264
114673.0,0,0.100080796
114674.0,0,0.09786184
114675.0,0,0.07838018
114676.0,0,0.08549921
114677.0,0,0.09811343
114678.0,0,0.08017432
114679.0,0,0.10479572
114680.0,0,0.09548614
114681.0,0,0.107731566
114682.0,0,0.11115138
114683.0,0,0.10179487
114684.0,0,0.09790944
114685.0,0,0.09105591
114686.0,0,0.096383214
114687.0,0,0.09556212
114688.0,0,0.085224144
114689.0,0,0.100637496
114690.0,0,0.08879282
114691.0,0,0.08805855
114692.0,0,0.08017995
114693.0,0,0.08510046
114694.0,0,0.08775176
114695.0,0,0.097646415
114696.0,0,0.105459444
114697.0,0,0.101536795
114698.0,0,0.09352175
114699.0,0,0.0903528
114700.0,0,0.102833964
